age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,subscribe
41,blue-collar,divorced,secondary,no,1491.0,yes,no,unknown,6.0,jun,100.0,2.0,-1.0,0,unknown,0
47,unknown,married,unknown,no,750.0,no,no,unknown,6.0,jun,188.0,1.0,,0,unknown,0
60,technician,married,tertiary,no,0.0,no,no,unknown,6.0,jun,320.0,,-1.0,0,unknown,0
37,services,single,secondary,no,148.0,no,yes,,6.0,jun,64.0,1.0,-1.0,0,unknown,0
58,technician,divorced,secondary,no,,yes,no,unknown,6.0,jun,134.0,2.0,-1.0,0,unknown,0
30,management,single,tertiary,no,,yes,no,unknown,6.0,jun,122.0,16.0,,0,unknown,0
47,admin.,married,secondary,no,1060.0,yes,no,unknown,6.0,jun,83.0,3.0,-1.0,0,unknown,0
46,unknown,married,unknown,no,613.0,no,no,unknown,6.0,jun,,1.0,,0,unknown,0
54,services,single,secondary,no,492.0,no,no,unknown,6.0,jun,330.0,1.0,-1.0,0,unknown,0
58,management,divorced,tertiary,no,,no,yes,unknown,6.0,jun,164.0,1.0,,0,unknown,0
41,entrepreneur,married,primary,no,406.0,no,no,unknown,6.0,jun,272.0,1.0,-1.0,0,unknown,0
53,retired,married,primary,no,2010.0,no,yes,unknown,6.0,jun,182.0,1.0,-1.0,0,unknown,0
35,self-employed,single,primary,no,45.0,no,yes,unknown,6.0,jun,81.0,1.0,-1.0,0,unknown,0
46,technician,married,tertiary,no,0.0,no,no,unknown,6.0,jun,159.0,1.0,-1.0,0,unknown,0
51,entrepreneur,married,tertiary,no,5403.0,no,no,,6.0,jun,42.0,1.0,-1.0,0,unknown,0
35,self-employed,married,secondary,no,116.0,no,no,unknown,6.0,jun,361.0,1.0,-1.0,0,unknown,0
48,technician,married,secondary,no,545.0,no,no,unknown,6.0,jun,,1.0,,0,unknown,0
37,self-employed,single,tertiary,no,1004.0,yes,no,unknown,6.0,jun,377.0,3.0,-1.0,0,unknown,0
35,housemaid,married,primary,no,8127.0,no,no,unknown,6.0,jun,315.0,1.0,-1.0,0,unknown,0
51,housemaid,married,primary,no,1521.0,no,no,unknown,6.0,jun,24.0,1.0,-1.0,0,unknown,0
36,unemployed,married,secondary,no,1453.0,no,no,unknown,6.0,jun,386.0,1.0,,0,unknown,0
50,blue-collar,married,primary,no,-294.0,yes,no,,6.0,jun,79.0,3.0,,0,unknown,0
60,retired,married,primary,no,22018.0,no,no,unknown,6.0,jun,,,-1.0,0,unknown,0
35,blue-collar,married,secondary,no,3595.0,no,no,unknown,6.0,jun,,1.0,-1.0,0,unknown,0
55,blue-collar,divorced,secondary,no,4053.0,no,no,unknown,6.0,jun,182.0,,-1.0,0,unknown,0
36,technician,single,secondary,no,300.0,yes,no,unknown,6.0,jun,358.0,1.0,-1.0,0,unknown,0
59,housemaid,divorced,secondary,no,45141.0,no,no,unknown,6.0,jun,42.0,1.0,-1.0,0,unknown,0
37,management,married,tertiary,no,,no,no,unknown,6.0,jun,227.0,,-1.0,0,unknown,0
39,services,married,secondary,no,-540.0,no,no,unknown,6.0,jun,29.0,,-1.0,0,unknown,0
34,technician,married,secondary,no,139.0,yes,yes,unknown,6.0,jun,52.0,13.0,-1.0,0,unknown,0
53,blue-collar,married,secondary,no,66.0,no,no,unknown,6.0,jun,360.0,2.0,-1.0,0,,0
50,blue-collar,married,primary,no,746.0,yes,no,,6.0,jun,136.0,13.0,-1.0,0,unknown,0
32,self-employed,married,tertiary,no,189.0,yes,no,unknown,6.0,jun,106.0,2.0,-1.0,0,unknown,0
36,management,single,tertiary,no,624.0,yes,no,unknown,6.0,jun,141.0,3.0,,0,unknown,0
59,housemaid,divorced,primary,no,3180.0,no,no,unknown,6.0,jun,28.0,1.0,-1.0,0,unknown,0
30,admin.,single,secondary,no,223.0,yes,no,unknown,6.0,jun,862.0,11.0,-1.0,0,unknown,1
40,blue-collar,single,primary,no,1055.0,no,no,unknown,6.0,jun,32.0,2.0,-1.0,0,unknown,0
60,self-employed,married,secondary,no,0.0,no,no,unknown,6.0,jun,97.0,1.0,-1.0,0,unknown,0
37,self-employed,married,secondary,no,,no,no,unknown,6.0,jun,107.0,1.0,-1.0,0,unknown,0
36,self-employed,single,tertiary,no,2000.0,no,no,unknown,6.0,jun,94.0,1.0,-1.0,0,unknown,0
46,blue-collar,married,secondary,no,425.0,yes,no,unknown,6.0,jun,168.0,3.0,-1.0,0,unknown,0
52,self-employed,married,secondary,no,,no,yes,unknown,6.0,jun,44.0,,-1.0,0,unknown,0
38,management,single,tertiary,no,619.0,yes,no,unknown,6.0,jun,460.0,4.0,-1.0,0,unknown,1
28,technician,single,secondary,yes,-1042.0,yes,no,,6.0,jun,712.0,2.0,-1.0,0,unknown,1
57,blue-collar,married,primary,no,679.0,yes,no,unknown,6.0,jun,78.0,3.0,-1.0,0,unknown,0
40,,married,tertiary,no,,no,no,unknown,6.0,jun,262.0,1.0,-1.0,0,unknown,0
40,admin.,married,secondary,no,334.0,yes,no,,6.0,jun,84.0,5.0,-1.0,0,unknown,0
38,admin.,married,secondary,no,215.0,yes,yes,unknown,6.0,jun,173.0,2.0,-1.0,0,unknown,0
59,admin.,married,secondary,no,1001.0,no,no,unknown,6.0,jun,175.0,2.0,-1.0,0,unknown,0
48,unemployed,married,primary,no,5462.0,no,no,unknown,6.0,jun,29.0,4.0,-1.0,0,unknown,0
37,blue-collar,married,secondary,no,685.0,yes,no,unknown,6.0,jun,968.0,1.0,-1.0,0,unknown,0
36,entrepreneur,divorced,tertiary,no,914.0,no,no,unknown,6.0,jun,219.0,,,0,unknown,0
56,technician,married,secondary,no,359.0,yes,no,unknown,6.0,jun,220.0,4.0,-1.0,0,unknown,0
27,management,single,unknown,no,,yes,no,unknown,6.0,jun,71.0,,-1.0,0,unknown,0
54,self-employed,divorced,primary,no,,yes,no,unknown,6.0,jun,642.0,2.0,-1.0,0,unknown,1
41,admin.,single,secondary,no,84.0,yes,no,unknown,6.0,jun,238.0,3.0,-1.0,0,unknown,0
53,blue-collar,married,secondary,no,,no,no,unknown,6.0,jun,650.0,1.0,-1.0,0,,0
35,unknown,married,unknown,no,0.0,no,no,unknown,6.0,jun,,3.0,-1.0,0,unknown,0
26,admin.,married,secondary,no,1417.0,yes,no,,6.0,jun,60.0,3.0,-1.0,0,unknown,0
39,blue-collar,married,secondary,no,123.0,yes,no,,6.0,jun,165.0,3.0,-1.0,0,unknown,0
50,services,single,secondary,no,1205.0,yes,no,unknown,6.0,jun,82.0,,-1.0,0,unknown,0
49,management,single,tertiary,no,53.0,no,no,unknown,6.0,jun,133.0,3.0,-1.0,0,unknown,0
48,management,married,secondary,no,11146.0,no,no,unknown,6.0,jun,,1.0,-1.0,0,unknown,0
42,management,married,tertiary,no,202.0,no,no,unknown,6.0,jun,136.0,1.0,-1.0,0,unknown,0
46,self-employed,single,secondary,no,,no,no,unknown,6.0,jun,40.0,1.0,-1.0,0,unknown,0
48,entrepreneur,married,tertiary,no,,no,no,unknown,6.0,jun,383.0,1.0,,0,unknown,0
36,technician,married,secondary,no,22.0,no,no,,6.0,jun,464.0,1.0,,0,unknown,0
59,self-employed,married,tertiary,no,10360.0,no,no,unknown,6.0,jun,37.0,1.0,-1.0,0,unknown,0
48,services,married,secondary,no,328.0,no,no,unknown,6.0,jun,189.0,1.0,,0,unknown,0
52,blue-collar,married,primary,no,,yes,no,unknown,6.0,jun,176.0,2.0,-1.0,0,unknown,0
56,unemployed,divorced,secondary,no,763.0,no,no,unknown,6.0,jun,,2.0,-1.0,0,unknown,0
47,blue-collar,married,primary,no,673.0,yes,yes,unknown,6.0,jun,118.0,4.0,,0,unknown,0
52,self-employed,married,tertiary,no,1088.0,yes,no,unknown,6.0,jun,217.0,2.0,-1.0,0,unknown,0
53,entrepreneur,married,unknown,no,19850.0,no,no,unknown,6.0,jun,86.0,1.0,-1.0,0,unknown,0
50,technician,married,secondary,no,8001.0,no,no,unknown,6.0,jun,52.0,1.0,,0,unknown,0
51,self-employed,married,primary,no,8313.0,no,no,unknown,6.0,jun,185.0,1.0,-1.0,0,unknown,0
37,technician,single,tertiary,no,1309.0,no,no,unknown,6.0,jun,442.0,,-1.0,0,unknown,0
41,blue-collar,married,primary,no,1461.0,yes,no,unknown,6.0,jun,554.0,2.0,-1.0,0,unknown,1
59,retired,married,primary,yes,-488.0,no,yes,unknown,6.0,jun,247.0,1.0,-1.0,0,unknown,0
55,services,divorced,primary,no,653.0,no,no,,6.0,jun,800.0,1.0,-1.0,0,unknown,0
35,blue-collar,single,unknown,no,871.0,yes,no,unknown,6.0,jun,,3.0,-1.0,0,unknown,0
56,housemaid,divorced,tertiary,no,1059.0,no,yes,unknown,6.0,jun,57.0,,-1.0,0,unknown,0
36,services,divorced,secondary,no,1594.0,no,no,unknown,6.0,jun,250.0,,-1.0,0,unknown,0
43,self-employed,married,tertiary,no,,no,no,unknown,6.0,jun,230.0,2.0,-1.0,0,unknown,0
48,management,married,tertiary,no,0.0,yes,no,unknown,6.0,jun,300.0,5.0,-1.0,0,unknown,0
34,housemaid,married,tertiary,no,1265.0,yes,no,unknown,6.0,jun,397.0,,-1.0,0,unknown,0
44,self-employed,single,tertiary,no,,yes,no,unknown,6.0,jun,153.0,,,0,unknown,0
39,services,married,secondary,no,,no,no,unknown,6.0,jun,78.0,2.0,-1.0,0,unknown,0
43,admin.,married,primary,no,482.0,yes,no,unknown,6.0,jun,,13.0,-1.0,0,unknown,0
53,housemaid,single,tertiary,no,3275.0,no,no,unknown,6.0,jun,527.0,2.0,-1.0,0,unknown,0
36,,married,secondary,no,70.0,yes,no,unknown,6.0,jun,100.0,2.0,,0,unknown,0
36,services,single,primary,no,38.0,no,no,,6.0,jun,,,-1.0,0,unknown,0
41,management,single,tertiary,no,195.0,no,no,unknown,6.0,jun,341.0,,-1.0,0,unknown,0
37,services,divorced,secondary,no,319.0,yes,no,unknown,6.0,jun,467.0,3.0,-1.0,0,unknown,1
32,services,divorced,secondary,no,,yes,no,unknown,6.0,jun,178.0,,-1.0,0,unknown,0
56,retired,divorced,tertiary,no,,no,no,unknown,6.0,jun,1288.0,3.0,-1.0,0,unknown,0
44,blue-collar,single,secondary,no,259.0,yes,no,unknown,6.0,jun,,2.0,-1.0,0,unknown,0
25,admin.,single,secondary,no,0.0,yes,no,unknown,6.0,jun,172.0,2.0,,0,unknown,0
30,management,single,tertiary,no,1636.0,no,no,unknown,6.0,jun,301.0,2.0,-1.0,0,unknown,0
32,services,married,secondary,no,,yes,yes,unknown,6.0,jun,407.0,4.0,-1.0,0,unknown,0
53,technician,married,secondary,no,480.0,no,no,unknown,6.0,jun,648.0,2.0,,0,,1
29,technician,married,tertiary,no,-246.0,yes,no,unknown,6.0,jun,311.0,,-1.0,0,unknown,0
49,housemaid,divorced,secondary,no,630.0,no,no,,6.0,jun,415.0,,-1.0,0,unknown,0
37,entrepreneur,married,tertiary,no,342.0,yes,no,unknown,6.0,jun,212.0,,,0,unknown,0
41,housemaid,single,primary,no,21.0,no,no,unknown,6.0,jun,264.0,,-1.0,0,unknown,0
37,blue-collar,divorced,secondary,no,33.0,yes,no,unknown,6.0,jun,326.0,1.0,-1.0,0,,0
41,admin.,divorced,secondary,no,762.0,yes,no,unknown,6.0,jun,319.0,4.0,-1.0,0,unknown,0
46,technician,married,secondary,no,,no,no,,,jun,186.0,,-1.0,0,unknown,0
35,services,single,secondary,no,,no,no,unknown,6.0,jun,,1.0,-1.0,0,unknown,0
40,services,single,secondary,no,2936.0,no,no,unknown,6.0,jun,473.0,2.0,,0,unknown,0
36,housemaid,single,tertiary,no,561.0,no,no,unknown,6.0,jun,274.0,,,0,unknown,0
39,housemaid,single,secondary,no,2022.0,no,no,unknown,6.0,jun,105.0,1.0,-1.0,0,unknown,0
55,housemaid,married,primary,no,1870.0,no,no,unknown,6.0,jun,152.0,1.0,-1.0,0,unknown,0
49,housemaid,divorced,unknown,no,2754.0,no,no,unknown,6.0,jun,18.0,2.0,-1.0,0,unknown,0
54,management,married,unknown,no,,no,no,unknown,6.0,jun,13.0,5.0,-1.0,0,unknown,0
45,self-employed,married,tertiary,no,510.0,no,no,unknown,6.0,jun,639.0,2.0,-1.0,0,unknown,0
29,blue-collar,single,primary,no,213.0,yes,no,unknown,,jun,2653.0,3.0,-1.0,0,unknown,1
58,blue-collar,married,secondary,no,4053.0,no,no,unknown,6.0,jun,,,-1.0,0,unknown,0
35,management,married,tertiary,no,482.0,no,no,unknown,6.0,jun,129.0,2.0,-1.0,0,unknown,0
50,blue-collar,married,secondary,no,464.0,no,yes,unknown,6.0,jun,426.0,,-1.0,0,unknown,0
47,admin.,married,secondary,no,1383.0,yes,no,unknown,6.0,jun,460.0,8.0,-1.0,0,unknown,0
38,blue-collar,married,secondary,no,3598.0,no,no,unknown,6.0,jun,154.0,1.0,-1.0,0,unknown,0
39,technician,single,secondary,no,201.0,no,yes,unknown,6.0,jun,148.0,4.0,,0,unknown,0
45,housemaid,single,secondary,no,5287.0,no,no,unknown,6.0,jun,252.0,2.0,-1.0,0,unknown,0
40,blue-collar,married,primary,no,343.0,no,no,unknown,6.0,jun,292.0,2.0,-1.0,0,unknown,0
37,blue-collar,married,secondary,no,1.0,no,no,unknown,6.0,jun,44.0,2.0,-1.0,0,unknown,0
52,retired,married,secondary,no,1956.0,no,no,unknown,6.0,jun,384.0,2.0,-1.0,0,unknown,0
40,management,married,primary,no,733.0,yes,no,unknown,6.0,jun,94.0,,-1.0,0,unknown,0
28,blue-collar,single,secondary,no,3430.0,yes,no,unknown,6.0,jun,72.0,6.0,-1.0,0,unknown,0
56,unemployed,divorced,tertiary,no,832.0,no,no,unknown,6.0,jun,36.0,2.0,-1.0,0,unknown,0
46,retired,single,primary,no,1190.0,no,no,unknown,6.0,jun,316.0,,-1.0,0,unknown,0
51,technician,married,secondary,no,176.0,no,no,unknown,6.0,jun,,4.0,-1.0,0,unknown,0
39,self-employed,married,secondary,yes,-571.0,no,no,unknown,6.0,jun,180.0,2.0,,0,unknown,0
45,services,married,secondary,no,191.0,no,yes,unknown,6.0,jun,136.0,,-1.0,0,unknown,0
33,entrepreneur,single,tertiary,no,327.0,yes,yes,unknown,6.0,jun,562.0,2.0,-1.0,0,unknown,0
45,blue-collar,divorced,secondary,no,0.0,no,no,unknown,,jun,422.0,5.0,-1.0,0,unknown,0
58,housemaid,married,primary,no,935.0,yes,no,unknown,6.0,jun,272.0,2.0,,0,,0
58,entrepreneur,married,primary,no,52499.0,no,no,unknown,6.0,jun,198.0,2.0,-1.0,0,unknown,0
43,blue-collar,divorced,primary,no,1260.0,no,yes,unknown,6.0,jun,17.0,4.0,-1.0,0,unknown,0
60,housemaid,married,unknown,no,10285.0,no,no,unknown,6.0,jun,174.0,2.0,-1.0,0,unknown,0
57,entrepreneur,married,tertiary,no,958.0,no,no,unknown,6.0,jun,250.0,2.0,,0,unknown,0
37,management,married,tertiary,no,1698.0,yes,no,unknown,6.0,jun,95.0,2.0,-1.0,0,unknown,0
38,self-employed,divorced,secondary,no,0.0,no,no,unknown,6.0,jun,261.0,2.0,-1.0,0,unknown,0
28,blue-collar,single,tertiary,no,727.0,yes,no,unknown,6.0,jun,144.0,4.0,-1.0,0,unknown,0
44,technician,divorced,tertiary,no,9192.0,yes,no,unknown,6.0,jun,59.0,3.0,-1.0,0,unknown,0
46,admin.,married,primary,no,595.0,yes,no,unknown,6.0,jun,334.0,3.0,-1.0,0,unknown,0
31,management,single,tertiary,no,2296.0,yes,no,unknown,6.0,jun,49.0,8.0,-1.0,0,unknown,0
45,self-employed,married,secondary,no,-30.0,yes,yes,unknown,6.0,jun,165.0,2.0,-1.0,0,unknown,0
50,technician,married,secondary,no,3503.0,yes,no,unknown,6.0,jun,103.0,2.0,-1.0,0,unknown,0
38,housemaid,married,primary,no,3577.0,no,no,unknown,6.0,jun,190.0,2.0,-1.0,0,unknown,0
49,blue-collar,married,primary,no,,yes,no,unknown,6.0,jun,286.0,2.0,-1.0,0,unknown,0
30,blue-collar,married,secondary,no,3653.0,yes,yes,unknown,6.0,jun,167.0,4.0,-1.0,0,unknown,0
30,student,single,unknown,no,1232.0,yes,no,unknown,6.0,jun,52.0,4.0,-1.0,0,unknown,0
51,management,married,tertiary,no,21574.0,no,no,unknown,6.0,jun,197.0,,-1.0,0,unknown,0
41,management,married,tertiary,no,850.0,no,no,unknown,6.0,jun,262.0,,-1.0,0,unknown,0
52,retired,married,unknown,no,3303.0,no,no,unknown,6.0,jun,33.0,1.0,-1.0,0,unknown,0
59,retired,married,secondary,no,444.0,yes,no,unknown,6.0,jun,137.0,,-1.0,0,unknown,0
38,services,divorced,secondary,no,792.0,no,no,unknown,6.0,jun,430.0,1.0,-1.0,0,unknown,0
52,services,married,secondary,no,,no,no,unknown,6.0,jun,100.0,1.0,-1.0,0,unknown,0
37,self-employed,single,tertiary,no,1549.0,no,no,,6.0,jun,48.0,2.0,-1.0,0,unknown,0
49,blue-collar,married,primary,no,4830.0,yes,no,unknown,,jun,350.0,1.0,-1.0,0,unknown,0
48,management,married,primary,no,2803.0,yes,no,unknown,6.0,jun,30.0,24.0,-1.0,0,unknown,0
35,blue-collar,married,secondary,no,594.0,yes,no,unknown,6.0,jun,213.0,2.0,-1.0,0,unknown,0
59,retired,divorced,primary,no,40.0,no,no,unknown,6.0,jun,108.0,1.0,-1.0,0,unknown,0
54,housemaid,married,secondary,no,,no,no,unknown,6.0,jun,371.0,2.0,-1.0,0,unknown,0
53,management,married,unknown,no,12001.0,no,no,unknown,6.0,jun,207.0,1.0,-1.0,0,unknown,0
54,housemaid,single,unknown,no,6020.0,no,no,unknown,6.0,jun,24.0,1.0,-1.0,0,unknown,0
30,blue-collar,single,secondary,no,23.0,yes,no,unknown,6.0,jun,36.0,24.0,-1.0,0,unknown,0
53,technician,married,primary,no,44.0,no,no,unknown,6.0,jun,256.0,1.0,-1.0,0,unknown,0
57,entrepreneur,married,tertiary,no,1114.0,no,no,unknown,6.0,jun,139.0,2.0,,0,unknown,0
51,housemaid,married,primary,no,1275.0,no,no,unknown,6.0,jun,92.0,1.0,-1.0,0,unknown,0
49,entrepreneur,divorced,secondary,no,2908.0,no,no,unknown,6.0,jun,322.0,,-1.0,0,unknown,0
49,technician,single,secondary,no,-97.0,yes,no,unknown,6.0,jun,92.0,2.0,,0,unknown,0
53,retired,married,secondary,no,1300.0,no,no,unknown,6.0,jun,,1.0,-1.0,0,unknown,0
45,technician,married,tertiary,no,,yes,no,unknown,6.0,jun,184.0,4.0,-1.0,0,unknown,0
37,blue-collar,married,secondary,no,,no,no,unknown,6.0,jun,58.0,1.0,-1.0,0,unknown,0
37,self-employed,divorced,tertiary,no,160.0,yes,yes,,6.0,jun,545.0,2.0,,0,unknown,0
35,blue-collar,single,secondary,no,11671.0,no,no,unknown,6.0,jun,,1.0,-1.0,0,unknown,0
41,management,married,tertiary,no,251.0,no,yes,unknown,6.0,jun,85.0,3.0,-1.0,0,unknown,0
35,management,single,tertiary,no,68.0,no,no,unknown,6.0,jun,,1.0,-1.0,0,unknown,1
54,blue-collar,divorced,secondary,no,218.0,no,no,unknown,6.0,jun,514.0,2.0,-1.0,0,unknown,0
40,student,single,secondary,no,5349.0,no,no,unknown,6.0,jun,471.0,1.0,-1.0,0,unknown,0
47,admin.,divorced,secondary,no,295.0,yes,no,unknown,6.0,jun,94.0,2.0,-1.0,0,unknown,1
40,admin.,married,secondary,no,2199.0,no,no,unknown,6.0,jun,38.0,3.0,-1.0,0,unknown,0
57,retired,married,secondary,no,3783.0,yes,no,unknown,6.0,jun,,3.0,,0,unknown,0
37,blue-collar,married,secondary,no,287.0,yes,no,unknown,6.0,jun,191.0,2.0,-1.0,0,unknown,0
57,housemaid,married,primary,no,7082.0,no,no,unknown,6.0,jun,69.0,3.0,-1.0,0,unknown,0
29,blue-collar,married,secondary,no,87.0,yes,no,unknown,6.0,jun,1330.0,3.0,-1.0,0,unknown,0
35,blue-collar,divorced,primary,no,-5.0,no,no,unknown,6.0,jun,48.0,5.0,-1.0,0,unknown,0
39,technician,married,secondary,no,3050.0,yes,no,unknown,6.0,jun,236.0,7.0,-1.0,0,unknown,0
55,entrepreneur,divorced,tertiary,no,0.0,no,no,unknown,6.0,jun,108.0,2.0,-1.0,0,unknown,0
49,admin.,married,secondary,no,1632.0,no,no,,6.0,jun,47.0,,-1.0,0,unknown,0
23,technician,single,secondary,yes,150.0,yes,yes,unknown,6.0,jun,66.0,,,0,unknown,0
41,blue-collar,married,primary,no,,yes,yes,unknown,6.0,jun,42.0,,-1.0,0,unknown,0
58,retired,married,secondary,no,2836.0,no,no,unknown,6.0,jun,248.0,2.0,,0,unknown,0
53,management,married,tertiary,no,7067.0,no,no,unknown,6.0,jun,82.0,3.0,-1.0,0,unknown,0
35,admin.,married,secondary,no,640.0,no,no,unknown,6.0,jun,461.0,2.0,-1.0,0,unknown,0
36,management,married,tertiary,no,254.0,no,no,,6.0,jun,161.0,3.0,-1.0,0,unknown,0
46,unknown,married,unknown,no,2367.0,no,no,unknown,6.0,jun,86.0,,-1.0,0,unknown,0
36,self-employed,married,tertiary,no,16430.0,yes,no,unknown,6.0,jun,197.0,,-1.0,0,unknown,0
32,entrepreneur,married,secondary,no,1328.0,yes,no,unknown,6.0,jun,80.0,,-1.0,0,unknown,0
40,housemaid,divorced,primary,no,1.0,no,no,unknown,6.0,jun,113.0,3.0,-1.0,0,unknown,0
52,technician,married,secondary,no,-38.0,no,no,unknown,,jun,613.0,1.0,-1.0,0,unknown,0
48,services,divorced,primary,no,927.0,no,no,unknown,6.0,jun,201.0,6.0,-1.0,0,unknown,0
53,housemaid,married,primary,no,5098.0,yes,no,,6.0,jun,155.0,3.0,-1.0,0,unknown,0
36,services,married,secondary,no,8114.0,yes,no,unknown,6.0,jun,505.0,,-1.0,0,,0
47,unknown,married,unknown,no,0.0,no,no,unknown,6.0,jun,466.0,2.0,-1.0,0,unknown,0
37,blue-collar,married,secondary,no,-288.0,yes,yes,unknown,,jun,298.0,2.0,-1.0,0,unknown,0
45,admin.,divorced,secondary,no,246.0,no,no,unknown,6.0,jun,,,-1.0,0,unknown,0
47,management,divorced,tertiary,no,313.0,yes,no,unknown,6.0,jun,114.0,7.0,-1.0,0,unknown,0
45,services,married,secondary,no,162.0,no,no,unknown,6.0,jun,166.0,,-1.0,0,unknown,0
33,blue-collar,married,secondary,no,2645.0,yes,yes,,6.0,jun,,4.0,-1.0,0,unknown,0
50,blue-collar,married,secondary,no,289.0,no,no,unknown,6.0,jun,73.0,1.0,-1.0,0,unknown,0
40,retired,married,secondary,no,263.0,no,no,,6.0,jun,761.0,3.0,-1.0,0,unknown,0
58,management,single,unknown,no,,no,no,unknown,6.0,jun,49.0,2.0,-1.0,0,unknown,0
57,technician,divorced,secondary,no,204.0,no,no,unknown,6.0,jun,97.0,5.0,-1.0,0,unknown,0
38,blue-collar,single,secondary,no,-56.0,yes,yes,unknown,6.0,jun,247.0,2.0,-1.0,0,unknown,0
48,admin.,divorced,secondary,no,2662.0,no,no,unknown,6.0,jun,298.0,,,0,unknown,0
37,self-employed,divorced,secondary,no,,no,no,unknown,6.0,jun,250.0,1.0,-1.0,0,unknown,0
43,management,divorced,secondary,no,311.0,no,no,unknown,6.0,jun,92.0,1.0,-1.0,0,unknown,0
37,self-employed,married,tertiary,no,0.0,no,no,unknown,6.0,jun,143.0,1.0,-1.0,0,unknown,0
36,blue-collar,married,primary,no,0.0,no,no,unknown,6.0,jun,149.0,1.0,-1.0,0,unknown,0
60,management,married,secondary,no,130.0,no,no,unknown,6.0,jun,151.0,1.0,-1.0,0,unknown,0
39,services,single,secondary,no,158.0,yes,no,unknown,6.0,jun,,2.0,-1.0,0,unknown,0
25,technician,single,secondary,no,2704.0,yes,no,unknown,6.0,jun,63.0,3.0,-1.0,0,unknown,0
53,retired,divorced,secondary,yes,-200.0,no,yes,unknown,6.0,jun,161.0,1.0,-1.0,0,unknown,0
45,blue-collar,married,secondary,no,22928.0,no,no,unknown,6.0,jun,113.0,1.0,-1.0,0,unknown,0
52,management,divorced,tertiary,no,590.0,no,no,unknown,6.0,jun,354.0,5.0,-1.0,0,unknown,0
37,blue-collar,married,primary,no,7.0,no,no,,6.0,jun,176.0,,-1.0,0,unknown,0
60,retired,married,secondary,no,2586.0,no,no,unknown,6.0,jun,150.0,4.0,-1.0,0,,0
52,housemaid,single,tertiary,no,0.0,no,no,unknown,6.0,jun,431.0,2.0,-1.0,0,unknown,0
48,blue-collar,single,primary,no,,no,no,unknown,6.0,jun,63.0,2.0,,0,unknown,0
44,technician,divorced,secondary,no,,yes,yes,unknown,6.0,jun,,2.0,-1.0,0,unknown,0
36,admin.,married,secondary,no,231.0,yes,yes,unknown,6.0,jun,136.0,6.0,-1.0,0,unknown,0
39,blue-collar,married,primary,no,1005.0,no,no,unknown,6.0,jun,,2.0,-1.0,0,unknown,0
58,retired,married,secondary,no,,yes,no,unknown,6.0,jun,651.0,1.0,-1.0,0,unknown,0
46,housemaid,married,primary,no,1676.0,no,no,unknown,6.0,jun,56.0,2.0,-1.0,0,unknown,0
45,admin.,divorced,primary,no,1807.0,yes,no,unknown,6.0,jun,118.0,2.0,-1.0,0,unknown,0
60,technician,married,secondary,no,0.0,yes,no,unknown,6.0,jun,280.0,,-1.0,0,unknown,0
49,services,married,secondary,no,-33.0,yes,no,unknown,6.0,jun,774.0,13.0,-1.0,0,unknown,0
60,retired,married,secondary,no,1420.0,yes,yes,,6.0,jun,,4.0,-1.0,0,unknown,0
57,unknown,married,secondary,no,2.0,no,no,,6.0,jun,112.0,4.0,-1.0,0,unknown,0
45,technician,married,secondary,no,,no,no,unknown,6.0,jun,82.0,2.0,-1.0,0,unknown,0
44,blue-collar,married,unknown,no,391.0,no,no,unknown,6.0,jun,355.0,4.0,-1.0,0,unknown,0
28,admin.,single,secondary,no,596.0,yes,no,unknown,6.0,jun,151.0,6.0,-1.0,0,unknown,0
49,management,single,tertiary,no,1.0,yes,no,unknown,6.0,jun,59.0,,-1.0,0,,0
50,unknown,married,primary,no,1502.0,no,no,unknown,6.0,jun,34.0,2.0,-1.0,0,unknown,0
33,management,married,tertiary,no,806.0,yes,no,unknown,6.0,jun,124.0,3.0,-1.0,0,unknown,0
28,blue-collar,married,secondary,no,2788.0,yes,no,unknown,6.0,jun,369.0,2.0,-1.0,0,unknown,1
27,technician,single,tertiary,no,1526.0,yes,no,unknown,6.0,jun,342.0,10.0,-1.0,0,unknown,0
56,unemployed,married,secondary,no,660.0,yes,no,,6.0,jun,72.0,,-1.0,0,unknown,0
37,services,married,secondary,no,1372.0,yes,no,unknown,6.0,jun,129.0,,-1.0,0,unknown,0
35,blue-collar,single,primary,no,,yes,no,unknown,6.0,jun,304.0,2.0,-1.0,0,unknown,0
49,admin.,single,secondary,no,4509.0,no,no,unknown,6.0,jun,42.0,2.0,-1.0,0,unknown,0
38,blue-collar,married,secondary,no,1434.0,no,no,unknown,6.0,jun,396.0,4.0,-1.0,0,unknown,0
39,technician,married,secondary,no,,no,no,unknown,6.0,jun,188.0,,-1.0,0,unknown,0
51,blue-collar,married,secondary,no,502.0,no,no,unknown,6.0,jun,93.0,2.0,-1.0,0,unknown,0
46,entrepreneur,single,tertiary,no,77.0,yes,yes,unknown,6.0,jun,520.0,3.0,,0,unknown,0
60,blue-collar,divorced,primary,no,92.0,yes,no,unknown,6.0,jun,70.0,3.0,-1.0,0,unknown,0
39,blue-collar,married,secondary,no,497.0,no,no,unknown,6.0,jun,95.0,4.0,-1.0,0,unknown,0
44,services,married,secondary,no,-63.0,no,no,unknown,6.0,jun,392.0,2.0,-1.0,0,unknown,0
