customer_id,disbursed_amount,interest,market,employment,time_employed,householder,income,date_issued,target,loan_purpose,number_open_accounts,date_last_payment,number_credit_lines_12
1637,5989.5,12.1485,C,Secretary,<=5 years,RENT,33165.0,2014-10-09,0,Other,15.0,2014-11-09,
1638,16380.0,14.8295,D,Other,>5 years,OWNER,72000.0,2015-08-27,0,Home improvements,16.0,2016-01-06,
1639,12053.25,17.0429,D,Dentist,>5 years,RENT,55800.0,2014-04-02,0,Debt consolidation,16.0,2014-06-16,
1640,6175.0,15.453899999999999,C,Other,>5 years,RENT,97760.0,2013-11-04,0,Debt consolidation,10.0,2015-12-08,
1641,16920.0,9.390600000000001,B,Nurse,>5 years,MORTGAGE,85125.74,2013-09-27,0,Debt consolidation,10.0,2015-07-10,
1642,17940.0,16.29,D,Nurse,>5 years,MORTGAGE,116400.0,2014-07-25,0,Other,12.0,2016-01-25,
1643,9400.0,18.5625,D,Accountant,>5 years,MORTGAGE,51520.0,2013-05-22,0,Other,11.0,2015-12-15,
1644,10000.0,10.8801,B,Civil Servant,>5 years,OWNER,71250.0,2015-11-08,0,Debt consolidation,13.0,2016-01-22,
1645,11880.0,10.4104,B,Accountant,<=5 years,MORTGAGE,79580.0,2014-12-05,0,Debt consolidation,13.0,2016-01-04,
1646,1395.0,5.3847,A,Dentist,<=5 years,RENT,33600.0,2011-04-16,0,Debt consolidation,15.0,2012-09-05,
1647,23760.0,8.6198,B,Dentist,>5 years,RENT,65800.0,2015-05-08,0,Debt consolidation,17.0,2016-01-23,
1648,9100.0,6.4876000000000005,A,,,RENT,19000.0,2011-10-07,0,Home improvements,11.0,2013-05-16,
1649,14550.0,12.2636,C,Other,>5 years,RENT,58880.0,2015-08-10,0,Debt consolidation,16.0,2016-01-11,
1650,14000.0,10.3208,B,Teacher,>5 years,MORTGAGE,53940.0,2015-12-02,0,Debt consolidation,17.0,2016-01-01,
1651,16758.0,12.7302,C,Taxi driver,<=5 years,MORTGAGE,65800.0,2014-11-01,0,Debt consolidation,18.0,2015-12-20,
1652,15360.0,23.165999999999997,E,Other,>5 years,MORTGAGE,107800.0,2014-01-02,0,Other,9.0,2016-01-19,
1653,17388.0,16.1644,D,Teacher,>5 years,MORTGAGE,41850.0,2014-05-21,0,Debt consolidation,14.0,2016-01-09,
1654,11040.0,8.2962,B,Bus driver,>5 years,MORTGAGE,65340.0,2015-11-18,0,Home improvements,18.0,2016-01-25,
1655,9400.0,6.39,A,Secretary,<=5 years,MORTGAGE,57660.0,2015-04-19,0,Debt consolidation,16.0,2015-12-03,
1656,9900.0,11.5526,C,Secretary,>5 years,RENT,47000.0,2015-05-09,0,Debt consolidation,7.0,2016-01-27,
1657,8832.0,12.103,B,Accountant,>5 years,OWNER,122200.0,2013-09-13,0,Home improvements,15.0,2014-08-23,
1658,23710.5,16.3845,D,Statistician,>5 years,OWNER,95000.0,2015-10-18,0,Other,9.0,2016-01-01,
1659,5346.0,12.549,C,Other,<=5 years,OWNER,22770.0,2014-10-03,0,Debt consolidation,10.0,2015-02-25,
1660,22800.0,8.0982,B,Civil Servant,>5 years,MORTGAGE,64350.0,2015-08-08,0,Debt consolidation,14.0,2016-01-07,
1661,10000.0,6.03,A,Civil Servant,<=5 years,MORTGAGE,106720.0,2014-06-16,0,Debt consolidation,22.0,2016-01-02,
1662,15040.0,7.4151,A,Dentist,>5 years,MORTGAGE,70000.0,2015-01-02,0,Debt consolidation,9.0,2015-12-12,
1663,10920.0,5.5476,A,Secretary,<=5 years,RENT,72750.0,2011-12-20,0,Other,15.0,2014-12-04,
1664,32550.0,13.624500000000001,C,Secretary,>5 years,RENT,96000.0,2015-04-13,0,Debt consolidation,12.0,2016-01-18,
1665,9668.75,17.0592,D,Other,<=5 years,RENT,43240.0,2012-08-22,0,Debt consolidation,15.0,2014-07-02,
1666,7520.0,10.7702,B,Accountant,<=5 years,RENT,52250.0,2014-07-07,0,Debt consolidation,10.0,2016-01-17,
1667,16740.0,8.5281,B,Other,>5 years,MORTGAGE,107000.0,2015-08-01,0,Debt consolidation,17.0,2016-01-17,
1668,11040.0,8.8949,B,Civil Servant,>5 years,MORTGAGE,133000.0,2015-07-03,0,Debt consolidation,8.0,2016-01-06,
1669,2350.0,7.6892,B,Taxi driver,<=5 years,RENT,97970.0,2015-07-24,0,Car purchase,8.0,2015-09-25,
1670,14696.5,10.64,B,Teacher,<=5 years,RENT,59800.0,2015-12-09,0,Debt consolidation,25.0,2016-01-03,
1671,9100.0,9.3951,B,,,OWNER,44590.0,2014-12-03,0,Debt consolidation,14.0,2015-10-02,
1672,26568.0,16.55,D,Dentist,>5 years,MORTGAGE,112800.0,2015-10-12,0,Debt consolidation,12.0,2016-01-14,
1673,13020.0,19.670399999999997,E,Nurse,>5 years,MORTGAGE,92120.0,2013-05-27,0,Other,15.0,2015-07-26,
1674,23069.0,23.0304,E,Teacher,>5 years,OWNER,55860.0,2015-10-16,0,Debt consolidation,17.0,2016-01-26,
1675,5580.0,8.633000000000001,A,Civil Servant,>5 years,RENT,37200.0,2012-04-02,0,Home improvements,8.0,2013-08-14,
1676,17820.0,11.2112,B,Statistician,>5 years,MORTGAGE,182000.0,2014-11-11,0,Home improvements,8.0,2015-11-18,
1677,4750.0,13.6325,C,Civil Servant,<=5 years,RENT,19368.96,2010-10-21,0,Other,5.0,2013-05-24,
1678,23750.0,14.5403,C,Taxi driver,>5 years,MORTGAGE,81900.0,2015-01-22,0,Debt consolidation,10.0,2015-12-19,
1679,14880.0,12.9495,C,Other,>5 years,RENT,213750.0,2014-05-23,0,Debt consolidation,11.0,2015-12-25,
1680,14720.0,8.6198,B,Accountant,>5 years,OWNER,51150.0,2015-05-19,0,Debt consolidation,7.0,2016-01-09,
1681,22540.0,14.1806,C,Nurse,<=5 years,RENT,104500.0,2013-12-20,0,Debt consolidation,5.0,2015-11-09,
1682,20580.0,16.3845,D,Civil Servant,<=5 years,MORTGAGE,143685.0,2015-09-14,0,Debt consolidation,19.0,2016-01-16,
1683,1372.0,10.8834,B,Taxi driver,>5 years,RENT,18400.0,2015-12-15,0,Debt consolidation,16.0,2016-01-12,
1684,14720.0,9.652000000000001,B,Software developer,>5 years,MORTGAGE,77535.6516,2013-04-25,0,Debt consolidation,9.0,2014-11-09,
1685,9100.0,12.5302,C,Teacher,<=5 years,RENT,43680.0,2015-09-16,0,Debt consolidation,8.0,2016-01-22,
1686,23000.0,10.2207,B,Statistician,<=5 years,MORTGAGE,67680.0,2014-05-21,0,Home improvements,18.0,2016-01-25,
1687,11640.0,5.4873,A,Dentist,<=5 years,MORTGAGE,91200.0,2013-04-02,0,Debt consolidation,10.0,2016-01-12,
1688,9800.0,12.103,B,Other,<=5 years,MORTGAGE,39200.0,2013-08-17,0,Debt consolidation,10.0,2014-09-11,
1689,15040.0,23.736,E,Dentist,>5 years,OWNER,128700.0,2013-07-26,0,Other,10.0,2013-12-02,
1690,5771.25,17.77,D,Secretary,<=5 years,RENT,86330.0,2012-12-17,0,Other,8.0,2015-10-25,
1691,6000.0,13.5234,C,Teacher,<=5 years,RENT,37310.0,2015-01-11,0,Debt consolidation,5.0,2016-01-18,
1692,19530.0,13.2599,C,Bus driver,<=5 years,MORTGAGE,112800.0,2015-12-18,0,Debt consolidation,15.0,2016-01-24,
1693,12000.0,11.53,B,Taxi driver,>5 years,MORTGAGE,56730.0,2015-03-18,0,Debt consolidation,13.0,2016-01-10,
1694,13300.0,10.248800000000001,B,Teacher,<=5 years,MORTGAGE,44620.0,2012-12-26,0,Debt consolidation,9.0,2015-09-18,
1695,19600.0,12.7846,C,Software developer,>5 years,MORTGAGE,86480.0,2015-11-24,0,Debt consolidation,9.0,2015-12-11,
1696,34300.0,24.796799999999998,E,Accountant,>5 years,MORTGAGE,83709.0618,2013-11-18,0,Debt consolidation,19.0,2016-01-03,
1697,10093.75,16.3308,D,Bus driver,<=5 years,RENT,49955.0,2013-08-14,0,Debt consolidation,14.0,2014-08-07,
1698,9300.0,11.856,B,Dentist,<=5 years,MORTGAGE,55200.0,2013-08-13,0,Debt consolidation,10.0,2016-01-25,
1699,23280.0,11.688500000000001,C,Other,>5 years,MORTGAGE,62400.0,2015-11-01,0,Debt consolidation,16.0,2016-01-10,
1700,8190.0,7.7322,A,Nurse,<=5 years,OWNER,37200.0,2015-02-09,0,Debt consolidation,17.0,2015-12-16,
1701,20930.0,10.64,B,Other,>5 years,RENT,100000.0,2013-08-16,0,Debt consolidation,14.0,2016-01-10,
1702,17664.0,6.9696,A,Accountant,<=5 years,MORTGAGE,151900.0,2015-10-22,0,Debt consolidation,11.0,2016-01-25,
1703,6650.0,13.67,B,Bus driver,>5 years,MORTGAGE,56000.0,2013-11-02,0,Debt consolidation,10.0,2015-03-23,
1704,24250.0,12.977,C,Other,>5 years,RENT,266750.0,2015-01-10,0,Debt consolidation,7.0,2016-01-18,
1705,25760.0,7.189,A,Statistician,<=5 years,RENT,122590.0,2014-02-25,0,Debt consolidation,18.0,2016-01-04,
1706,4700.0,7.9,A,Nurse,<=5 years,MORTGAGE,81600.0,2012-09-13,0,Debt consolidation,9.0,2014-01-24,
1707,27720.0,11.8209,C,Secretary,>5 years,MORTGAGE,198000.0,2015-01-25,0,Debt consolidation,6.0,2016-01-10,
1708,23760.0,14.3914,C,Teacher,<=5 years,RENT,129600.0,2014-04-13,0,Debt consolidation,10.0,2016-01-20,
1709,10670.0,12.1923,B,Other,>5 years,RENT,41850.0,2013-01-26,0,Debt consolidation,5.0,2015-01-22,
1710,29400.0,12.7218,C,Bus driver,<=5 years,MORTGAGE,87000.0,2014-10-14,0,Debt consolidation,9.0,2016-01-16,
1711,8064.0,14.823899999999998,D,Accountant,<=5 years,RENT,33593.9,2014-10-01,0,Debt consolidation,9.0,2016-01-22,
1712,11079.25,8.633000000000001,A,Secretary,<=5 years,MORTGAGE,40950.0,2013-03-04,0,Home improvements,22.0,2015-07-11,
1713,17640.0,7.1799,A,Software developer,>5 years,MORTGAGE,57960.0,2015-04-17,0,Debt consolidation,18.0,2016-01-03,
1714,20000.0,13.33,C,Taxi driver,<=5 years,MORTGAGE,49000.0,2015-06-13,0,Debt consolidation,10.0,2015-12-20,
1715,18600.0,17.2186,D,Bus driver,>5 years,RENT,56420.0,2015-07-11,0,Debt consolidation,12.0,2015-12-11,
1716,17335.5,16.1405,D,Bus driver,<=5 years,MORTGAGE,81840.0,2014-08-23,0,Debt consolidation,15.0,2016-01-07,
1717,16740.0,17.52,D,Software developer,<=5 years,MORTGAGE,68000.0,2014-01-05,0,Debt consolidation,11.0,2016-01-08,
1718,11040.0,10.7364,B,Bus driver,<=5 years,RENT,72750.0,2014-10-05,0,Debt consolidation,13.0,2016-01-26,
1719,5439.0,10.110800000000001,B,,,RENT,13284.0,2014-04-15,0,Debt consolidation,5.0,2015-09-26,
1720,12000.0,11.6303,C,Accountant,<=5 years,OWNER,84640.0,2015-12-11,0,Debt consolidation,35.0,2016-01-25,
1721,11409.75,15.4287,D,Dentist,>5 years,MORTGAGE,54600.0,2014-04-26,0,Debt consolidation,20.0,2016-01-25,
1722,6440.0,15.888399999999999,C,Teacher,>5 years,RENT,47500.0,2013-04-17,0,Debt consolidation,11.0,2013-12-13,
1723,20790.0,13.3315,C,Teacher,>5 years,OWNER,120900.0,2015-04-07,0,Debt consolidation,17.0,2015-12-17,
1724,14400.0,10.110800000000001,B,Taxi driver,>5 years,OWNER,102820.0,2015-04-22,0,Home improvements,14.0,2015-12-08,
1725,25760.0,6.546399999999999,A,Civil Servant,<=5 years,RENT,98700.0,2015-04-01,0,Debt consolidation,16.0,2016-01-09,
1726,11520.0,13.0403,C,Software developer,>5 years,MORTGAGE,49128.0,2013-09-16,0,Debt consolidation,12.0,2016-01-02,
1727,18600.0,18.1424,D,Software developer,<=5 years,RENT,70500.0,2012-09-17,0,Debt consolidation,11.0,2013-10-24,
1728,10742.75,12.1422,C,Secretary,>5 years,RENT,28830.0,2014-11-09,0,Debt consolidation,11.0,2016-01-01,
1729,5915.0,10.5504,B,Nurse,>5 years,MORTGAGE,82000.0,2014-05-18,0,Debt consolidation,5.0,2015-12-03,
1730,22800.0,10.524799999999999,B,Bus driver,>5 years,MORTGAGE,81900.0,2015-01-17,0,Home improvements,22.0,2015-12-22,
1731,11350.5,20.2308,E,Civil Servant,<=5 years,MORTGAGE,195300.0,2015-01-11,0,Home improvements,14.0,2016-01-12,
1732,24500.0,8.9866,B,Accountant,<=5 years,MORTGAGE,115000.0,2015-10-11,0,Debt consolidation,8.0,2015-12-18,
1733,24840.0,13.3124,C,Civil Servant,<=5 years,MORTGAGE,197400.0,2013-12-19,0,Debt consolidation,24.0,2016-01-11,
1734,7600.0,7.1874,A,Dentist,<=5 years,MORTGAGE,90250.0,2015-11-19,0,Debt consolidation,26.0,2016-01-18,
1735,7371.0,10.4716,B,Other,>5 years,MORTGAGE,57000.0,2013-02-19,0,Debt consolidation,8.0,2016-01-25,
1736,22080.0,11.4855,B,Taxi driver,<=5 years,MORTGAGE,268770.0,2013-08-16,0,Home improvements,20.0,2015-10-15,
1737,5520.0,11.8701,B,Taxi driver,<=5 years,RENT,48020.0,2014-12-22,0,Debt consolidation,5.0,2016-01-21,
1738,34650.0,12.9301,C,Dentist,>5 years,MORTGAGE,86286.42,2015-03-09,0,Debt consolidation,11.0,2016-01-17,
1739,10512.0,19.520699999999998,E,Accountant,>5 years,OWNER,49500.0,2015-10-11,0,Home improvements,10.0,2016-01-03,
1740,8250.0,11.1504,B,Statistician,<=5 years,MORTGAGE,55100.0,2013-02-27,0,Debt consolidation,15.0,2014-10-10,
1741,930.0,21.8309,E,Nurse,<=5 years,RENT,14100.0,2015-05-11,0,Debt consolidation,6.0,2016-01-14,
1742,2475.0,18.3018,D,Bus driver,<=5 years,RENT,96000.0,2014-04-08,0,Other,11.0,2015-11-14,
1743,22067.5,9.0303,B,Civil Servant,>5 years,MORTGAGE,49920.0,2013-07-22,0,Debt consolidation,11.0,2015-12-15,
1744,18600.0,13.3269,C,Statistician,>5 years,MORTGAGE,60450.0,2013-01-03,0,Debt consolidation,15.0,2014-06-21,
1745,5000.0,8.695,A,Teacher,<=5 years,MORTGAGE,50000.0,2013-10-14,0,Debt consolidation,10.0,2016-01-21,
1746,5940.0,10.2207,B,Software developer,>5 years,MORTGAGE,39600.0,2015-04-09,0,Debt consolidation,9.0,2015-07-21,
1747,10304.0,18.1692,E,Teacher,>5 years,RENT,72500.0,2014-11-04,0,Debt consolidation,10.0,2015-11-21,
1748,9800.0,9.6508,B,Bus driver,<=5 years,MORTGAGE,114000.0,2015-01-25,0,Debt consolidation,7.0,2016-01-04,
1749,16767.0,23.240699999999997,E,Accountant,>5 years,RENT,49400.0,2014-01-27,0,Debt consolidation,12.0,2015-02-25,
1750,3025.75,10.7702,B,Statistician,<=5 years,RENT,34650.0,2015-05-15,0,Debt consolidation,10.0,2016-01-13,
1751,17280.0,10.2207,B,Software developer,>5 years,MORTGAGE,119798.88,2011-09-24,0,Debt consolidation,7.0,2011-10-14,
1752,9168.0,12.0807,C,Secretary,<=5 years,RENT,28847.0,2014-07-07,0,Debt consolidation,9.0,2016-01-25,
1753,9600.0,9.541,B,,,RENT,37050.0,2014-10-18,0,Debt consolidation,9.0,2016-01-14,
1754,9400.0,10.917200000000001,B,Civil Servant,<=5 years,RENT,52440.0,2013-01-07,0,Debt consolidation,12.0,2016-01-21,
1755,3185.0,18.99,E,,,MORTGAGE,21648.6,2014-11-25,0,Home improvements,14.0,2016-01-05,
1756,11040.0,8.18,B,Bus driver,<=5 years,MORTGAGE,91200.0,2015-11-05,0,Debt consolidation,12.0,2016-01-27,
1757,11160.0,7.4437999999999995,B,Secretary,>5 years,MORTGAGE,77080.0,2015-06-02,0,Debt consolidation,20.0,2015-12-23,
1758,8245.0,7.268000000000001,A,,,MORTGAGE,24250.0,2011-11-18,0,Debt consolidation,8.0,2013-09-07,
1759,24250.0,6.5455,A,Bus driver,>5 years,RENT,90160.0,2015-08-17,0,Debt consolidation,13.0,2016-01-25,
1760,5892.25,8.8257,B,Taxi driver,>5 years,MORTGAGE,40320.0,2015-01-01,0,Debt consolidation,16.0,2016-01-16,
1761,12350.0,11.306799999999999,C,Taxi driver,>5 years,RENT,50600.0,2015-03-27,0,Debt consolidation,7.0,2016-01-05,
1762,6720.0,6.6792,A,Software developer,>5 years,MORTGAGE,38950.0,2015-05-03,0,Debt consolidation,8.0,2016-01-24,
1763,17640.0,17.7632,E,Secretary,>5 years,MORTGAGE,52000.0,2015-04-05,0,Home improvements,28.0,2015-12-25,
1764,7760.0,12.99,C,Nurse,<=5 years,RENT,38400.0,2015-01-17,0,Debt consolidation,9.0,2015-12-10,
1765,6650.0,8.5281,B,Accountant,>5 years,OWNER,19800.0,2014-07-23,0,Debt consolidation,9.0,2015-12-24,
1766,18495.75,21.99,E,Dentist,>5 years,MORTGAGE,51415.0,2015-11-13,0,Debt consolidation,6.0,2016-01-07,
1767,9900.0,11.0304,B,Civil Servant,>5 years,MORTGAGE,97000.0,2015-11-26,0,Debt consolidation,16.0,2015-12-14,
1768,6900.0,11.2749,C,Bus driver,<=5 years,RENT,37050.0,2015-01-19,0,Debt consolidation,10.0,2015-06-03,
1769,20069.0,7.189,A,Other,>5 years,MORTGAGE,104640.0,2012-10-17,0,Debt consolidation,8.0,2015-03-26,
1770,22572.0,22.790499999999998,E,Accountant,>5 years,RENT,58200.0,2014-12-05,0,Debt consolidation,7.0,2016-01-13,
1771,18800.0,7.9346,B,Teacher,>5 years,MORTGAGE,57330.0,2015-09-23,0,Home improvements,9.0,2015-12-08,
1772,10260.0,14.064,C,Accountant,>5 years,RENT,55680.0,2015-08-25,0,Debt consolidation,8.0,2016-01-10,
1773,13300.0,15.060500000000001,D,Statistician,>5 years,RENT,37412.0,2015-08-12,0,Debt consolidation,16.0,2016-01-06,
1774,3680.0,11.8209,C,Statistician,>5 years,MORTGAGE,53900.0,2014-08-10,0,Debt consolidation,8.0,2015-04-23,
1775,15876.0,12.1485,C,Software developer,<=5 years,RENT,109873.78,2014-11-11,0,Debt consolidation,9.0,2016-01-18,
1776,18200.0,11.3199,B,Teacher,<=5 years,OWNER,69000.0,2014-08-04,0,Debt consolidation,8.0,2015-12-01,
1777,7760.0,7.6131,A,Dentist,>5 years,RENT,45500.0,2014-10-05,0,Debt consolidation,18.0,2016-01-19,
1778,34650.0,9.3799,B,Bus driver,>5 years,MORTGAGE,95000.0,2014-04-12,0,Debt consolidation,13.0,2014-10-15,
1779,17460.0,6.0528,A,Teacher,>5 years,MORTGAGE,97282.0,2015-12-14,0,Other,7.0,2015-12-15,2.0
1780,14816.75,16.1405,D,Accountant,>5 years,MORTGAGE,58240.0,2015-05-19,0,Debt consolidation,14.0,2016-01-26,
1781,24750.0,13.7568,C,Bus driver,<=5 years,MORTGAGE,56400.0,2015-11-25,0,Debt consolidation,10.0,2016-01-11,
1782,9200.0,17.0973,C,Teacher,>5 years,MORTGAGE,38640.0,2013-01-12,0,Debt consolidation,12.0,2016-01-22,
1783,3760.0,13.7004,C,Statistician,>5 years,RENT,47836.32,2010-10-14,0,Debt consolidation,7.0,2011-07-13,
1784,29400.0,12.6528,C,Taxi driver,<=5 years,MORTGAGE,100800.0,2015-11-14,0,Debt consolidation,27.0,2016-01-19,
1785,6000.0,12.2402,B,Accountant,<=5 years,MORTGAGE,84150.0,2014-07-27,0,Debt consolidation,16.0,2014-12-08,
1786,10560.0,8.2962,B,Dentist,<=5 years,OWNER,37600.0,2015-12-06,0,Debt consolidation,7.0,2016-01-03,
1787,21825.0,18.25,D,Nurse,>5 years,MORTGAGE,99000.0,2014-04-25,0,Debt consolidation,12.0,2016-01-08,
1788,1710.0,22.7271,E,Teacher,>5 years,RENT,19200.0,2014-08-05,0,Moving home,8.0,2015-02-08,
1789,9816.0,18.4512,D,Civil Servant,<=5 years,RENT,52250.0,2014-02-16,0,Debt consolidation,7.0,2015-12-06,
1790,33950.0,21.2652,E,Software developer,<=5 years,RENT,78200.0,2014-01-12,0,Debt consolidation,26.0,2016-01-23,
1791,24750.0,12.7302,C,Other,>5 years,MORTGAGE,98700.0,2015-01-12,0,Debt consolidation,12.0,2015-07-06,
1792,9500.0,7.9705,A,Bus driver,>5 years,MORTGAGE,128700.0,2014-10-07,0,Home improvements,14.0,2016-01-03,
1793,2208.75,15.9887,D,Secretary,<=5 years,RENT,42300.0,2015-12-13,0,Home improvements,9.0,2016-01-10,
1794,9700.0,10.919699999999999,C,Civil Servant,>5 years,MORTGAGE,45193.68,2008-03-04,0,Other,8.0,2010-09-02,
1795,18696.75,14.3313,D,Bus driver,<=5 years,RENT,64400.0,2015-11-04,0,Debt consolidation,8.0,2015-12-13,
1796,31850.0,13.3966,C,Secretary,>5 years,MORTGAGE,85560.0,2015-11-06,0,Debt consolidation,7.0,2016-01-27,
1797,20398.0,15.41,D,,,MORTGAGE,63341.0,2015-12-23,0,Debt consolidation,16.0,2015-12-19,1.0
1798,18933.75,17.885,D,Taxi driver,>5 years,RENT,38610.0,2012-06-24,0,Debt consolidation,18.0,2016-01-22,
1799,23760.0,5.054,A,Software developer,<=5 years,RENT,77350.0,2015-06-19,0,Debt consolidation,14.0,2016-01-14,
1800,7520.0,13.3315,C,Nurse,<=5 years,RENT,25760.0,2011-12-01,0,Car purchase,8.0,2012-08-18,
1801,10120.0,10.857000000000001,B,Teacher,<=5 years,MORTGAGE,86450.0,2013-08-24,0,Debt consolidation,15.0,2015-01-13,
1802,10080.0,22.99,E,Civil Servant,<=5 years,RENT,33950.0,2015-08-11,0,Debt consolidation,38.0,2016-01-09,
1803,5022.0,8.9866,B,Other,>5 years,OWNER,41850.0,2015-09-01,0,Home improvements,22.0,2015-12-16,
1804,31850.0,11.9286,C,Taxi driver,>5 years,RENT,173900.0,2015-06-02,0,Debt consolidation,8.0,2016-01-02,
1805,14850.0,5.32,A,Dentist,<=5 years,MORTGAGE,99750.0,2015-10-26,0,Debt consolidation,8.0,2016-01-19,
1806,20000.0,7.3914,A,Taxi driver,<=5 years,MORTGAGE,101200.0,2013-03-21,0,Debt consolidation,12.0,2014-04-07,
1807,6336.0,6.0,E,Bus driver,<=5 years,RENT,68250.0,2011-05-20,0,Debt consolidation,17.0,2016-01-09,
1808,26481.25,13.67,C,Accountant,<=5 years,RENT,88000.0,2015-11-20,0,Debt consolidation,24.0,2016-01-08,
1809,29400.0,6.1983,A,Bus driver,<=5 years,RENT,169200.0,2015-02-11,0,Debt consolidation,14.0,2015-12-21,
1810,11040.0,16.1271,C,Statistician,<=5 years,RENT,71540.0,2013-01-19,0,Debt consolidation,22.0,2014-09-13,
1811,18800.0,12.9301,C,Taxi driver,>5 years,MORTGAGE,77280.0,2015-10-24,0,Debt consolidation,10.0,2016-01-03,
1812,32670.0,13.6409,C,Accountant,>5 years,MORTGAGE,138600.0,2014-05-22,0,Debt consolidation,14.0,2016-01-24,
1813,18837.0,12.1671,C,Bus driver,>5 years,MORTGAGE,42750.0,2015-07-18,0,Debt consolidation,18.0,2016-01-20,
1814,7845.75,18.800099999999997,E,Other,<=5 years,MORTGAGE,23765.0,2015-11-07,0,Debt consolidation,7.0,2016-01-24,
1815,9177.0,10.2207,B,Taxi driver,<=5 years,OWNER,53360.0,2015-11-07,0,Debt consolidation,14.0,2016-01-07,
1816,24000.0,6.574,A,Accountant,>5 years,MORTGAGE,80910.0,2015-04-27,0,Debt consolidation,14.0,2016-01-21,
1817,32200.0,22.097,E,Statistician,>5 years,MORTGAGE,86480.94,2012-05-07,0,Home improvements,15.0,2016-01-11,
1818,17832.75,15.4287,D,Other,<=5 years,RENT,74000.0,2015-12-10,0,Debt consolidation,16.0,2016-01-04,0.0
1819,4752.0,5.6079,A,Civil Servant,<=5 years,RENT,50596.32,2011-12-14,0,Other,12.0,2015-01-04,
1820,10000.0,18.816,D,Taxi driver,<=5 years,RENT,40590.0,2013-11-22,0,Debt consolidation,13.0,2015-12-20,
1821,3360.0,17.3844,D,Taxi driver,>5 years,MORTGAGE,53000.0,2013-08-04,0,Other,14.0,2014-01-09,
1822,10920.0,20.2308,E,Bus driver,>5 years,RENT,34580.0,2015-10-25,0,Debt consolidation,14.0,2016-01-04,
1823,31248.0,14.9856,C,Statistician,<=5 years,MORTGAGE,83125.0,2014-04-15,0,Debt consolidation,15.0,2015-08-05,
1824,15717.0,18.645899999999997,E,Dentist,<=5 years,RENT,44180.0,2015-03-08,0,Debt consolidation,11.0,2015-04-04,
1825,4704.0,11.8209,C,Civil Servant,>5 years,RENT,29760.0,2014-06-12,0,Debt consolidation,11.0,2016-01-06,
1826,22800.0,21.8025,E,,,RENT,69120.0,2013-05-11,0,Debt consolidation,16.0,2014-05-27,
1827,1920.0,9.541,B,Nurse,>5 years,MORTGAGE,126100.0,2014-06-25,0,Debt consolidation,14.0,2016-01-03,
1828,14720.0,14.0553,C,Dentist,<=5 years,OWNER,59800.0,2014-07-09,0,Debt consolidation,12.0,2015-12-22,
1829,9642.5,10.5336,B,Software developer,<=5 years,MORTGAGE,65100.0,2013-07-12,0,Debt consolidation,11.0,2013-11-14,
1830,18522.0,14.5403,C,Other,>5 years,MORTGAGE,40320.0,2014-10-15,0,Debt consolidation,19.0,2015-12-18,
1831,8608.75,11.0286,B,Secretary,>5 years,RENT,71676.8,2012-07-12,0,Other,6.0,2015-07-17,
1832,10625.0,11.7564,B,Secretary,>5 years,MORTGAGE,30070.0,2012-11-20,0,Debt consolidation,8.0,2015-06-12,
1833,13612.5,16.1616,D,Software developer,<=5 years,RENT,100000.0,2013-10-25,0,Home improvements,8.0,2016-01-18,
1834,11682.0,11.4366,B,Nurse,>5 years,OWNER,39480.0,2014-08-08,0,Debt consolidation,14.0,2016-01-04,
1835,4900.0,17.2809,E,Civil Servant,>5 years,RENT,76800.0,2015-12-15,0,Debt consolidation,14.0,2016-01-05,
1836,9800.0,11.950800000000001,B,Secretary,>5 years,MORTGAGE,41580.0,2014-04-17,0,Debt consolidation,10.0,2016-01-08,
1837,17290.0,15.697999999999999,E,Dentist,>5 years,RENT,48685.0,2009-10-16,0,Debt consolidation,13.0,2010-10-24,
1838,3619.0,17.6607,E,Dentist,>5 years,MORTGAGE,64350.0,2015-12-05,0,Debt consolidation,10.0,2016-01-01,
1839,11040.0,11.7502,B,Bus driver,>5 years,RENT,62700.0,2014-12-04,0,Debt consolidation,5.0,2016-01-26,
1840,13793.5,19.189999999999998,D,Taxi driver,>5 years,MORTGAGE,68160.0,2013-11-03,0,Debt consolidation,7.0,2015-12-23,
1841,3528.0,11.990400000000001,B,Accountant,>5 years,OWNER,39105.0,2014-09-05,0,Debt consolidation,8.0,2016-01-13,
1842,14400.0,12.853499999999999,B,Teacher,<=5 years,RENT,77600.0,2014-01-09,0,Debt consolidation,17.0,2015-10-22,
1843,5000.0,13.7376,C,,,RENT,22080.0,2015-01-13,0,Debt consolidation,9.0,2016-01-26,
1844,10400.0,20.2308,E,Software developer,<=5 years,OWNER,25480.0,2015-10-23,0,Debt consolidation,7.0,2016-01-23,
1845,35000.0,16.55,D,Teacher,>5 years,RENT,91000.0,2015-12-23,0,Debt consolidation,20.0,2016-01-11,1.0
1846,5820.0,17.145599999999998,D,Nurse,>5 years,RENT,44550.0,2014-09-13,0,Car purchase,8.0,2015-11-16,
1847,14700.0,9.3216,B,Dentist,>5 years,RENT,58800.0,2013-07-13,0,Debt consolidation,11.0,2016-01-07,
1848,13968.0,15.0038,C,Civil Servant,<=5 years,OWNER,63700.0,2013-03-24,0,Debt consolidation,12.0,2016-01-21,
